ID,Name,Centroid
V1000,Waibstadt,POINT (8.952312065152123 49.31227722113565)
V1001,Wiesloch,POINT (8.736061045727393 49.291913746070314)
V1002,Pforzheim,POINT (8.712030989719507 48.87631671834983)
V1003,Schömberg,POINT (8.647147476041791 48.794529613870765)
V1004,Wildberg,POINT (8.745413697173147 48.634847298755766)
V1005,Altensteig,POINT (8.566760712137201 48.60498291363546)
V1006,Althengstett,POINT (8.810606755264835 48.721986113703736)
V1007,Bad Herrenalb,POINT (8.460422790550776 48.79427815187773)
V1008,Bad Liebenzell,POINT (8.727944726869039 48.77958274303419)
V1009,Teinachtal,POINT (8.632998646970977 48.675467007883015)
V1010,Calw,POINT (8.69702085465065 48.720801627959645)
V1011,Nagold,POINT (8.69267740646734 48.5520265697597)
V1012,Bad Wildbad,POINT (8.520354251178897 48.719160677165334)
V1013,Birkenfeld,POINT (8.608197651573452 48.87059000351359)
V1014,Illingen,POINT (8.90839220939552 48.97739627207692)
V1015,Ispringen,POINT (8.67447535473538 48.923940141119)
V1016,Knittlingen,POINT (8.777188841223154 49.02314612858733)
V1017,Niefern-Öschelbronn,POINT (8.798905404779678 48.90768570997543)
V1018,Keltern,POINT (8.576497270166065 48.896914594387496)
V1019,Remchingen,POINT (8.572324620299048 48.941973244915914)
V1020,Straubenhardt,POINT (8.523818574509262 48.844585795816215)
V1021,Heckengäu,POINT (8.854366950365684 48.858040810238634)
V1022,Kämpfelbachtal,POINT (8.639008531218977 48.95881985054709)
V1023,Maulbronn,POINT (8.836247813262219 49.01350985586497)
V1024,Mühlacker,POINT (8.845483105639047 48.94770212435223)
V1025,Neuenbürg,POINT (8.601605867905983 48.82716411171209)
V1026,Neulingen,POINT (8.73293903310703 48.96183693197543)
V1027,Tiefenbronn,POINT (8.780463089263474 48.81056204651621)
V1028,Alpirsbach,POINT (8.405737217539617 48.35891200060201)
V1029,Baiersbronn,POINT (8.325302753424637 48.54169318159739)
V1030,Loßburg,POINT (8.448398419489921 48.39923429346502)
V1031,Dornstetten,POINT (8.541969231620394 48.465787580656965)
V1032,Freudenstadt,POINT (8.386114851877837 48.486240835942894)
V1033,Horb am Neckar,POINT (8.686905805873305 48.4443436147926)
V1034,Pfalzgrafenweiler,POINT (8.54294703586691 48.53783979101913)
V1035,Freiburg im Breisgau,POINT (7.818499830312984 47.99267389878413)
V1036,Lenzkirch,POINT (8.20044538715278 47.86699253234236)
V1037,Neuenburg am Rhein,POINT (7.570370698015679 47.83080480762146)
V1038,Vogtsburg im Kaiserstuhl,POINT (7.636126819996943 48.090233839934214)
V1039,Bad Krozingen,POINT (7.654801804928012 47.92449749081649)
V1040,Breisach am Rhein,POINT (7.640430482434308 48.0271607502787)
V1041,Dreisamtal,POINT (7.9781179583039235 47.94596698935709)
V1042,Ehrenkirchen,POINT (7.780682718530187 47.91036855109933)
V1043,Gundelfingen,POINT (7.890265598398782 48.035452021462206)
V1044,Heitersheim,POINT (7.658762427783083 47.878436720012346)
V1045,Hexental,POINT (7.835510439154408 47.941764236801674)
V1046,Hinterzarten,POINT (8.083126753916664 47.91851812160322)
V1047,Kaiserstuhl-Tuniberg,POINT (7.724039516500634 48.07564244595221)
V1048,Löffingen,POINT (8.335132654501841 47.89018995483891)
V1049,March-Umkirch,POINT (7.772180446486954 48.053510364792764)
V1050,Müllheim-Badenweiler,POINT (7.6596676972240205 47.814175605699724)
V1051,St. Peter,POINT (8.039151577607017 48.02076001893281)
V1052,Schallstadt,POINT (7.752084915712063 47.955920999963084)
V1053,Schluchsee,POINT (8.13711148797233 47.82743215690791)
V1054,Staufen-Münstertal,POINT (7.7984088763847055 47.857890197463455)
V1055,Titisee-Neustadt,POINT (8.208360755007435 47.94670804954477)
V1056,Denzlingen-Vörstetten-Reute,POINT (7.860943305904312 48.07326153695356)
V1057,Elzach,POINT (8.075806328625683 48.17836389400625)
V1058,Emmendingen,POINT (7.870799587086577 48.14350965612472)
V1059,Kenzingen-Herbolzheim,POINT (7.766357891886131 48.209488117898424)
V1060,Nördlicher Kaiserstuhl,POINT (7.684182043032148 48.14612699867657)
V1061,Waldkirch,POINT (8.032054559272584 48.09718628343148)
V1062,Appenweier,POINT (7.979811746444722 48.55319965780597)
V1063,Friesenheim,POINT (7.895130199468052 48.37856352704896)
V1064,Hornberg,POINT (8.250304709233411 48.202264307478096)
V1065,Kehl,POINT (7.8501152195905926 48.572067084676966)
V1066,Willstätt,POINT (7.894594910454207 48.55079208150112)
V1067,Neuried,POINT (7.810082049186044 48.451251333070445)
V1068,Rheinau,POINT (7.935832331808333 48.656898612129304)
V1069,Achern,POINT (8.089968703148287 48.630199193756894)
V1070,Ettenheim,POINT (7.812154703022166 48.265691874391635)
V1071,Gengenbach,POINT (8.021994272352165 48.41044643467386)
V1072,Haslach im Kinzigtal,POINT (8.08161228397136 48.27142046213207)
V1073,Hausach,POINT (8.183736917256525 48.270267409063734)
V1074,Kappelrodeck,POINT (8.157031135722368 48.57221444834074)
V1075,Lahr/Schwarzwald,POINT (7.866401313735049 48.32725859301587)
V1076,Oberes Renchtal,POINT (8.197831452141317 48.46761302904396)
V1077,Oberkirch,POINT (8.065296106402087 48.542081795900415)
V1078,Offenburg,POINT (7.942842410204081 48.46487516877683)
V1079,Seelbach,POINT (7.9584937045824855 48.268759911382496)
V1080,Schwanau,POINT (7.7734551965700796 48.37894858380301)
V1081,Wolfach,POINT (8.247461731576497 48.321504551839126)
V1082,Zell am Harmersbach,POINT (8.099090556432952 48.37301402556159)
V1083,Rheinau,POINT (7.7041087819016 48.290022998880346)
V1084,Dornhan,POINT (8.53004770541855 48.35715352864686)
V1085,Dunningen,POINT (8.487906763816413 48.215220272192646)
V1086,Oberndorf am Neckar,POINT (8.562400915240547 48.28470553148762)
V1087,Rottweil,POINT (8.632446736154657 48.16988270902475)
V1088,Schiltach,POINT (8.346896273319576 48.305399081051775)
V1089,Schramberg,POINT (8.38858578364659 48.22873443740715)
V1090,Sulz am Neckar,POINT (8.644445273135524 48.356081160976515)
V1091,Villingendorf,POINT (8.565779215120386 48.22445616043915)
V1092,Bad Dürrheim,POINT (8.586755593108974 47.99680472087275)
V1093,Blumberg,POINT (8.556441374373183 47.838011680176635)
V1094,Königsfeld im Schwarzwald,POINT (8.421221592330237 48.15113818884217)
V1095,St. Georgen im Schwarzwald,POINT (8.329358707226147 48.12269659416373)
V1096,Vöhrenbach,POINT (8.294756374881082 48.01981315196976)
V1097,Donaueschingen,POINT (8.470118279362007 47.935256588638154)
V1098,Furtwangen im Schwarzwald,POINT (8.19696178739556 48.048529942949735)
V1099,Raumschaft Triberg,POINT (8.213021922413136 48.133812868844345)
V1100,Villingen-Schwenningen,POINT (8.466935298520976 48.06467258883192)
V1101,Donau-Heuberg,POINT (8.922441483129663 48.045443750579594)
V1102,Heuberg,POINT (8.812841770815103 48.137374550815494)
V1103,Immendingen-Geisingen,POINT (8.686275996263388 47.92110799967978)
V1104,Spaichingen,POINT (8.75433481155758 48.085215304216455)
V1105,Trossingen,POINT (8.657330320099293 48.05004166435157)
V1106,Tuttlingen,POINT (8.844748619108813 47.97201369869175)
V1107,Hilzingen,POINT (8.760795928311504 47.780326621007355)
V1108,Radolfzell am Bodensee,POINT (8.98321853127712 47.7644048035848)
V1109,Tengen,POINT (8.672643618433117 47.81686139786492)
V1110,Engen,POINT (8.788752273680172 47.852873656127805)
V1111,Gottmadingen,POINT (8.748383345215524 47.71635212934318)
V1112,Höri,POINT (8.928276641216303 47.68997992607306)
V1113,Konstanz,POINT (9.119835099178466 47.71494202851345)
V1114,Singen (Hohentwiel),POINT (8.87571850047835 47.766570730763355)
V1115,Stockach,POINT (8.996083473595737 47.86879597215855)
V1116,Efringen-Kirchen,POINT (7.567311783136668 47.67171124854298)
V1117,Steinen,POINT (7.742803650016364 47.674992929274325)
V1118,Todtnau,POINT (7.959823114102669 47.82959303813967)
V1119,Weil am Rhein,POINT (7.61095705825312 47.605986584285425)
V1120,Grenzach-Wyhlen,POINT (7.683496863562498 47.55231620814894)
V1121,Kleines Wiesental,POINT (7.7942698320138275 47.75270210982136)
V1122,Kandern,POINT (7.672602622918906 47.7183461935258)
V1123,Lörrach,POINT (7.687209558916368 47.62036012594481)
V1124,Rheinfelden (Baden),POINT (7.791886757001031 47.591420115865546)
V1125,Schliengen,POINT (7.607981172384229 47.74392305599592)
V1126,Schönau im Schwarzwald,POINT (7.89300648301799 47.799107481505324)
V1127,Schopfheim,POINT (7.8630647101171975 47.66942254141662)
V1128,Vorderes Kandertal,POINT (7.629209545509178 47.646197508216474)
V1129,Zell im Wiesental,POINT (7.889145043816129 47.72736487246855)
V1130,Albbruck,POINT (8.121646920869312 47.622300205177716)
V1131,Görwihl,POINT (8.05436682193925 47.65902505009069)
V1132,Klettgau,POINT (8.418108997022486 47.63156515735354)
V1133,Laufenburg (Baden),POINT (8.067365889907006 47.585583350816776)
V1134,Stühlingen,POINT (8.429330384551337 47.76966486140463)
V1135,Wehr,POINT (7.915124209064875 47.62554849782868)
V1136,Bonndorf im Schwarzwald,POINT (8.353816367194069 47.81698517687901)
V1137,Jestetten,POINT (8.552017037517498 47.637606858135655)
V1138,Küssaberg,POINT (8.374630012470975 47.59120540665714)
V1139,Oberes Schlüchttal,POINT (8.278295452596454 47.741852919568835)
V1140,Bad Säckingen,POINT (7.984185957923725 47.61816885712823)
V1141,St. Blasien,POINT (8.083886249088998 47.75506765271024)
V1142,Waldshut-Tiengen,POINT (8.234476717553541 47.65425004120598)
V1143,Wutöschingen,POINT (8.37162400543459 47.67239077914128)
V1144,Dettingen an der Erms,POINT (9.35392114030484 48.52659538883708)
V1145,Eningen unter Achalm,POINT (9.277673979060395 48.48348724736394)
V1146,Pfullingen,POINT (9.22090514269791 48.452277306162124)
V1147,Reutlingen,POINT (9.188340192498915 48.494421038303855)
V1148,Trochtelfingen,POINT (9.263410748718577 48.305686112754124)
V1149,Wannweil,POINT (9.15217898317366 48.513491108005795)
V1150,Sonnenbühl,POINT (9.192311207724602 48.38239793160522)
V1151,Lichtenstein,POINT (9.268966195647 48.423102375515796)
V1152,St. Johann,POINT (9.354581244682285 48.45194095730934)
V1153,Engstingen,POINT (9.33895124653845 48.35560262420701)
V1154,Metzingen,POINT (9.28807767695183 48.53493488705819)
V1155,Münsingen,POINT (9.48375294996759 48.38239165086472)
V1156,Pliezhausen,POINT (9.170589733497513 48.57747693779874)
V1157,Bad Urach,POINT (9.469189571509052 48.49638741813699)
V1158,Zwiefalten-Hayingen,POINT (9.434562458074977 48.26740633682806)
V1159,Gutsbezirk Münsingen,POINT (9.55894412122668 48.44566175424573)
V1160,Dettenhausen,POINT (9.104121285883036 48.5981226623886)
V1161,Kirchentellinsfurt,POINT (9.14680697122443 48.54260626826346)
V1162,Kusterdingen,POINT (9.112691290931576 48.49973803668156)
V1163,Tübingen,POINT (9.048050703691727 48.52776167482135)
V1164,Ammerbuch,POINT (8.956891526320819 48.55681614515473)
V1165,Steinlach-Wiesaz,POINT (9.077589260836229 48.45058883925217)
V1166,Mössingen,POINT (9.045406508360538 48.401157133778234)
V1167,Rottenburg am Neckar,POINT (8.89083070194256 48.4643541130272)
V1168,Burladingen,POINT (9.118485577385023 48.314305330041954)
V1169,Haigerloch,POINT (8.798772060390444 48.36425927349488)
V1170,Rosenfeld,POINT (8.716743542305093 48.28434217109192)
V1171,Albstadt,POINT (9.004299220664604 48.235786005326034)
V1172,Balingen,POINT (8.841187313572554 48.27408443583118)
V1173,Bisingen,POINT (8.914143672269898 48.31981992916133)
V1174,Hechingen,POINT (8.960340995575304 48.357650859046736)
V1175,Meßstetten,POINT (8.916787345070572 48.1609072578138)
V1176,Oberes Schlichemtal,POINT (8.776220813565638 48.210952948494416)
V1177,Winterlingen,POINT (9.11967734680966 48.185495956266514)
V1178,Ulm,POINT (9.949890054067495 48.3908648888212)
V1179,Erbach,POINT (9.863162941735357 48.324263923181455)
V1180,Schelklingen,POINT (9.679547469733814 48.383561560841585)
V1181,Blaustein,POINT (9.866739849409864 48.431735769500975)
V1182,Allmendingen,POINT (9.717793321088207 48.333278392396)
V1183,Blaubeuren,POINT (9.782467168751294 48.42351279086287)
V1184,Dietenheim,POINT (10.050250528801971 48.22204117722388)
V1185,Dornstadt,POINT (9.914064799025432 48.48929122172259)
V1186,Ehingen (Donau),POINT (9.693999617432416 48.28306407597607)
V1187,Kirchberg-Weihungstal,POINT (9.983821298524264 48.29513167883256)
V1188,Laichinger Alb,POINT (9.703505085955989 48.499343802269514)
V1189,Langenau,POINT (10.080452529936727 48.52456217977235)
V1190,Lonsee-Amstetten,POINT (9.904172075202696 48.56732656066833)
V1191,Verwaltungsgemeinschaft Munderkingen,POINT (9.623244707722648 48.22152481894639)
V1192,Schemmerhofen,POINT (9.777387638817991 48.176330921460476)
V1193,Bad Buchau,POINT (9.609956406173877 48.080511094980224)
V1194,Bad Schussenried,POINT (9.6888591819483 48.01375324342512)
V1195,Biberach an der Riß,POINT (9.801596320162409 48.078294779195915)
V1196,Illertal,POINT (10.080620308579274 48.083355385457615)
V1197,Laupheim,POINT (9.891290177185788 48.22521342716585)
V1198,Ochsenhausen,POINT (9.957638363217297 48.07348991681435)
V1199,Riedlingen,POINT (9.465406640948174 48.15154660387145)
V1200,Rot-Tannheim,POINT (10.02860146248309 47.994148224168526)
V1201,Schwendi,POINT (9.99124109206612 48.187606142336975)
V1202,Meckenbeuren,POINT (9.564437305765269 47.698883364113186)
V1203,Eriskirch-Kressbronn am Bodensee-Langenargen,POINT (9.571276249572792 47.617166372537156)
V1204,Friedrichshafen,POINT (9.46171805685568 47.68646042930641)
V1205,Markdorf,POINT (9.400161224414207 47.749325085689094)
V1206,Meersburg,POINT (9.27096043193248 47.71677304595297)
V1207,Salem,POINT (9.294713869900598 47.803198701492086)
V1208,Tettnang,POINT (9.645581782303791 47.65742643373707)
V1209,Überlingen,POINT (9.1638489728976 47.80786748365747)
V1210,Aulendorf,POINT (9.648927675679461 47.9420813400668)
V1211,Bad Wurzach,POINT (9.90910281806036 47.91011715635246)
V1212,Isny im Allgäu,POINT (10.057166412994253 47.709768865528)
V1213,Kißlegg,POINT (9.881270336606056 47.787712350826574)
V1214,Argenbühl,POINT (9.939323079123092 47.703000282079685)
V1215,Altshausen,POINT (9.511256330147653 47.93429097249661)
V1216,Bad Waldsee,POINT (9.749055839312467 47.90672793694897)
V1217,Gullen,POINT (9.694435354464767 47.754805653644354)
V1218,Leutkirch im Allgäu,POINT (10.030006504630746 47.83979098290261)
V1219,Mittleres Schussental,POINT (9.601003271670429 47.79576788891349)
V1220,Vogt,POINT (9.783380735223524 47.81042168890424)
V1221,Wangen im Allgäu,POINT (9.788123454926307 47.69075341403157)
V1222,Wilhelmsdorf,POINT (9.459007103549748 47.83190880758833)
V1223,Fronreute-Wolpertswende,POINT (9.579298180835506 47.87752431874597)
V1224,Ostrach,POINT (9.360507069483608 47.95127026898217)
V1225,Gammertingen,POINT (9.23460372593874 48.22073992631776)
V1226,Mengen,POINT (9.342990401952177 48.044254793156526)
V1227,Meßkirch,POINT (9.085466816050433 47.99732811339274)
V1228,Pfullendorf,POINT (9.239111195848215 47.904672222741475)
V1229,Bad Saulgau,POINT (9.484867502448088 48.02700312642442)
V1230,Sigmaringen,POINT (9.185172052354385 48.0734932002854)
V1231,Stetten am kalten Markt,POINT (9.051401668293124 48.12476043935185)
V1232,Ingolstadt,POINT (11.394904893540016 48.75511825209772)
V1233,München,POINT (11.54738011945987 48.15315635038881)
V1234,Rosenheim,POINT (12.108530381030501 47.84374936429069)
V1235,Altötting,POINT (12.665876122207305 48.228024108907995)
V1236,Burghausen,POINT (12.815411688081367 48.164958430444436)
V1237,Burgkirchen a.d.Alz,POINT (12.722874546815365 48.150211987984484)
V1238,Garching a.d.Alz,POINT (12.58695344140046 48.135164809140555)
V1239,Haiming,POINT (12.869462653788093 48.219550456384134)
V1240,Neuötting,POINT (12.745773427081518 48.2424053971687)
V1241,Pleiskirchen,POINT (12.6287868136464 48.31691082194932)
V1242,Teising,POINT (12.611827349454805 48.22971663917082)
V1243,Töging a.Inn,POINT (12.593313844321173 48.257877667237544)
V1244,Tüßling,POINT (12.614417907008978 48.206193932575516)
V1245,Winhöring,POINT (12.65582841481997 48.26978010329904)
V1246,Emmerting,POINT (12.780239729308297 48.19322569008637)
V1247,Kirchweidach,POINT (12.650156586222652 48.093413605576025)
V1248,Marktl,POINT (12.840691788014505 48.25460777035333)
V1249,Reischach,POINT (12.753188250883552 48.29389589066804)
V1250,Unterneukirchen,POINT (12.657013797672542 48.17862176017871)
V1251,Ainring,POINT (12.927229926917349 47.81972485879721)
V1252,Anger,POINT (12.846239631110425 47.79681168631127)
V1253,Bad Reichenhall,POINT (12.861186911884937 47.730163184794776)
V1254,Bayerisch Gmain,POINT (12.902190808051689 47.710044148668594)
V1255,Berchtesgaden,POINT (13.031366904082494 47.64314160124338)
V1256,Bischofswiesen,POINT (12.944111811687762 47.662167904969444)
V1257,Freilassing,POINT (12.975031459813492 47.84520155622789)
V1258,Laufen,POINT (12.900507920328268 47.92549311068703)
V1259,Marktschellenberg,POINT (13.044147844167064 47.683107492738195)
V1260,Piding,POINT (12.897849501048759 47.770700136836105)
V1261,Ramsau b.Berchtesgaden,POINT (12.871492067660775 47.58401279493715)
V1262,Saaldorf-Surheim,POINT (12.927950633069356 47.87965990379681)
V1263,Schneizlreuth,POINT (12.796949596158084 47.68831153478232)
V1264,Schönau a.Königssee,POINT (12.987294963096822 47.543473113516065)
V1265,Teisendorf,POINT (12.80741152338633 47.84978805552556)
V1266,Eck,POINT (13.064394579400428 47.624348884727496)
V1267,Schellenberger Forst,POINT (13.008285756369904 47.69415645321385)
V1268,Bad Heilbrunn,POINT (11.45068761224063 47.7546541109638)
V1269,Bad Tölz,POINT (11.571904014380626 47.78299370107928)
V1270,Dietramszell,POINT (11.575390569261007 47.86909617394657)
V1271,Egling,POINT (11.513851073174608 47.92771428308432)
V1272,Eurasburg,POINT (11.401420922305636 47.8345065844796)
V1273,Gaißach,POINT (11.609695717349117 47.71687287760366)
V1274,Geretsried,POINT (11.45371055387503 47.8709968248974)
V1275,Icking,POINT (11.423648928524521 47.94714711809943)
V1276,Jachenau,POINT (11.42919639689249 47.595935088700834)
V1277,Königsdorf,POINT (11.466887890684532 47.81262898911558)
V1278,Lenggries,POINT (11.53439484897975 47.59632614119357)
V1279,Münsing,POINT (11.362756766284837 47.8743132020025)
V1280,Wackersberg,POINT (11.515467879824122 47.74075053555299)
V1281,Wolfratshausen,POINT (11.427168532582238 47.90920182456691)
V1282,Benediktbeuern,POINT (11.425078077873177 47.697575886140015)
V1283,Kochel a.See,POINT (11.341977312058605 47.63229021086927)
V1284,Reichersbeuern,POINT (11.62647864161319 47.78052048696283)
V1285,Pupplinger Au,POINT (11.45065725937969 47.910581971854974)
V1286,Wolfratshauser Forst,POINT (11.495558625880987 47.86618431108055)
V1287,Altomünster,POINT (11.237929252243248 48.38972894375265)
V1288,Bergkirchen,POINT (11.35998096989218 48.25552263434443)
V1289,Dachau,POINT (11.439854622485383 48.26807088605229)
V1290,Erdweg,POINT (11.283225513278904 48.33272762364942)
V1291,Haimhausen,POINT (11.541854974195452 48.31600669641699)
V1292,Hebertshausen,POINT (11.480483007682563 48.29704596702249)
V1293,Karlsfeld,POINT (11.462717524101748 48.22963436061528)
V1294,Markt Indersdorf,POINT (11.359769583002892 48.36977052065652)
V1295,Odelzhausen,POINT (11.207963097775988 48.31785517005151)
V1296,Petershausen,POINT (11.476800009265583 48.407614205660906)
V1297,Pfaffenhofen a.d.Glonn,POINT (11.144919902444702 48.29909700834623)
V1298,Röhrmoos,POINT (11.458266761771316 48.3317628912049)
V1299,Schwabhausen,POINT (11.342614737688129 48.30768345065269)
V1300,Sulzemoos,POINT (11.256577103952402 48.28756653779017)
V1301,Hilgertshausen-Tandern,POINT (11.327052972673407 48.43207509811477)
V1302,Vierkirchen,POINT (11.466237300690047 48.36535693111076)
V1303,Weichs,POINT (11.415033883027238 48.38696619294031)
V1304,Anzing,POINT (11.854364915730297 48.158124977480576)
V1305,Ebersberg,POINT (11.980544372324662 48.08162635261491)
V1306,Forstinning,POINT (11.90561518905546 48.174761653243934)
V1307,Grafing b.München,POINT (11.974698003799155 48.036584151752734)
V1308,Hohenlinden,POINT (11.998676015024706 48.15014106031829)
V1309,Kirchseeon,POINT (11.87879704400268 48.06734745047973)
V1310,Markt Schwaben,POINT (11.862123407595988 48.19097705698682)
V1311,Vaterstetten,POINT (11.793152733245117 48.12711238768176)
V1312,Pliening,POINT (11.795349344520337 48.19827240879883)
V1313,Poing,POINT (11.80252800699089 48.1682684944634)
V1314,Steinhöring,POINT (12.043045054431689 48.098864325230494)
V1315,Zorneding,POINT (11.819639070816303 48.082426675470685)
V1316,Aßling,POINT (12.027022758783886 48.005330413596745)
V1317,Glonn,POINT (11.865871746748214 48.00461881306593)
V1318,Anzinger Forst,POINT (11.903097231445875 48.13566761934955)
V1319,Ebersberger Forst,POINT (11.964414746184007 48.13310394083217)
V1320,Eglhartinger Forst,POINT (11.885797854930544 48.09921216065128)
V1321,Altmannstein,POINT (11.617865224711041 48.908402244232825)
V1322,Beilngries,POINT (11.495919487319814 49.013029312789804)
V1323,Buxheim,POINT (11.286466168832037 48.814262907041616)
V1324,Denkendorf,POINT (11.469351731238795 48.927589691530265)
V1325,Dollnstein,POINT (11.090870357419709 48.870667973009766)
V1326,Eichstätt,POINT (11.195371827307822 48.88921943880883)
V1327,Gaimersheim,POINT (11.36397661606691 48.813657147370755)
V1328,Großmehring,POINT (11.543344555105879 48.78045045125022)
V1329,Hepberg,POINT (11.460454185610025 48.82789601779118)
V1330,Hitzhofen,POINT (11.315884266970526 48.874648886736885)
V1331,Kinding,POINT (11.377391900435018 48.99901663446662)
V1332,Kipfenberg,POINT (11.382646488393371 48.93892764557838)
V1333,Kösching,POINT (11.52164761361554 48.840445876272135)
V1334,Lenting,POINT (11.454911465779004 48.8092996848055)
V1335,Mörnsheim,POINT (11.011680764656147 48.85635491672288)
V1336,Stammham,POINT (11.46297506419741 48.867042011527396)
V1337,Titting,POINT (11.217549202415743 49.00086866527287)
V1338,Wellheim,POINT (11.099663359935999 48.818966885089345)
V1339,Wettstetten,POINT (11.411137124807487 48.83383747068033)
V1340,Eichstätt,POINT (11.19828643224811 48.93043154912863)
V1341,Eitensheim,POINT (11.343046106349876 48.84850874788957)
V1342,Nassenfels,POINT (11.210386240801862 48.828542894166524)
V1343,Pförring,POINT (11.653613852704753 48.83258116734797)
V1344,Haunstetter Forst,POINT (11.42950646177529 49.030462159913334)
V1345,Bockhorn,POINT (11.996253539697028 48.307880182579844)
V1346,Dorfen,POINT (12.165732498336666 48.28018535572977)
V1347,Erding,POINT (11.914180020213992 48.30638940276263)
V1348,Finsing,POINT (11.795830185373582 48.23122379890791)
V1349,Forstern,POINT (11.973831621269435 48.179970561084076)
V1350,Fraunberg,POINT (12.001790600905466 48.36043195005196)
V1351,Isen,POINT (12.058584175702816 48.19111530901004)
V1352,Lengdorf,POINT (12.046707079503628 48.260571352663945)
V1353,Moosinning,POINT (11.807919648738354 48.27744622746098)
V1354,Sankt Wolfgang,POINT (12.147013126145094 48.21958579982609)
V1355,Taufkirchen (Vils),POINT (12.14667159844669 48.33912632913962)
V1356,Pastetten,POINT (11.971238332454185 48.21195810924848)
V1357,Hörlkofen,POINT (11.943132527465322 48.24956137294449)
V1358,Oberding,POINT (11.840605214860279 48.348936209831486)
V1359,Oberneuching,POINT (11.851243432438253 48.23313467013396)
V1360,Steinkirchen,POINT (12.095275081705198 48.386229004201034)
V1361,Wartenberg,POINT (11.958079905791354 48.407102116250485)
V1362,Au i.d.Hallertau,POINT (11.717079745449904 48.55013999139389)
V1363,Eching,POINT (11.625408194576917 48.297005985951444)
V1364,Rudelzhausen,POINT (11.783288470300892 48.58745042152575)
V1365,Fahrenzhausen,POINT (11.56301012029128 48.36311460494493)
V1366,Freising,POINT (11.72665241848626 48.39202243136991)
V1367,Hallbergmoos,POINT (11.732685589234057 48.31405813687584)
V1368,Hohenkammer,POINT (11.533488849327668 48.4258284823704)
V1369,Kirchdorf a.d.Amper,POINT (11.662196724093414 48.4591044526978)
V1370,Kranzberg,POINT (11.626934284813208 48.40485013388364)
V1371,Langenbach,POINT (11.8547740818837 48.434389559659245)
V1372,Marzling,POINT (11.806409026580951 48.4054312119304)
V1373,Moosburg a.d.Isar,POINT (11.939333593513055 48.46190620940072)
V1374,Nandlstadt,POINT (11.811264819349498 48.530799419452855)
V1375,Neufahrn b.Freising,POINT (11.655281017871234 48.334785550010224)
V1376,Allershausen,POINT (11.582754446522403 48.44586045501556)
V1377,Mauern,POINT (11.908060050464648 48.529864446100866)
V1378,Zolling,POINT (11.764266470112869 48.48112683541722)
V1379,Alling,POINT (11.278976474113147 48.14309610463113)
V1380,Egenhofen,POINT (11.18513509225745 48.260711266028856)
V1381,Eichenau,POINT (11.31491038695611 48.1652456071016)
V1382,Emmering,POINT (11.294609079473766 48.18157228168189)
V1383,Fürstenfeldbruck,POINT (11.229390742518104 48.17792019978297)
V1384,Germering,POINT (11.360346884756375 48.128982326436066)
V1385,Gröbenzell,POINT (11.375356219486248 48.19357538923829)
V1386,Maisach,POINT (11.254559864921422 48.230321555056385)
V1387,Moorenweis,POINT (11.06424663811434 48.16158466848822)
V1388,Olching,POINT (11.347449387549617 48.209422622393106)
V1389,Puchheim,POINT (11.346243216690473 48.16108989356946)
V1390,Türkenfeld,POINT (11.093784953133975 48.108368311592336)
V1391,Mammendorf,POINT (11.123653130403033 48.208910283281)
V1392,Grafrath,POINT (11.17173772731761 48.126936988647174)
V1393,Bad Kohlgrub,POINT (11.073899619190685 47.664475836149585)
V1394,Farchant,POINT (11.107631362620225 47.53465356426713)
V1395,Garmisch-Partenkirchen,POINT (11.07183211680302 47.474223461693235)
V1396,Grainau,POINT (11.006824536282618 47.45463578337751)
V1397,Krün,POINT (11.223562835637972 47.495551309398664)
V1398,Mittenwald,POINT (11.295485604999945 47.4637278019126)
V1399,Murnau a.Staffelsee,POINT (11.181428954370165 47.663409664957726)
V1400,Oberammergau,POINT (11.071169162724964 47.59626226367999)
V1401,Oberau,POINT (11.144068109399548 47.55997420480493)
V1402,Uffing a.Staffelsee,POINT (11.107775441653311 47.70866318271705)
V1403,Wallgau,POINT (11.275946847670609 47.54173173878408)
V1404,Saulgrub,POINT (10.994753534074947 47.65439253900293)
V1405,Unterammergau,POINT (11.028507538474612 47.60080702878407)
V1406,Ohlstadt,POINT (11.213940998971466 47.62083593106761)
V1407,Seehausen a.Staffelsee,POINT (11.214801557864567 47.69824774117511)
V1408,Ettaler Forst,POINT (10.96817461440961 47.5500765185638)
V1409,Denklingen,POINT (10.840091158584602 47.888451768346876)
V1410,Dießen am Ammersee,POINT (11.049827541149032 47.953191109157736)
V1411,Egling a.d.Paar,POINT (10.989250681588137 48.185561924981386)
V1412,Geltendorf,POINT (11.00671596057203 48.13535421146253)
V1413,Kaufering,POINT (10.872170590959483 48.09887666213085)
V1414,Landsberg am Lech,POINT (10.861030472777117 48.034870107882824)
V1415,Penzing,POINT (10.939765040566684 48.078456149981854)
V1416,Utting am Ammersee,POINT (11.069502114109701 48.01937595607818)
V1417,Weil,POINT (10.947355418598798 48.123473288868595)
V1418,Fuchstal,POINT (10.82784955286074 47.944352139960905)
V1419,Igling,POINT (10.816811106719058 48.098278727183285)
V1420,Prittriching,POINT (10.90905595285573 48.1821625980127)
V1421,Pürgen,POINT (10.939263057588587 48.013588395025685)
V1422,Reichling,POINT (10.940309903761538 47.9265453291395)
V1423,Schondorf am Ammersee,POINT (11.092685562218573 48.07132061646264)
